flow_id,src_ip,dst_ip,dst_port,timestamp,packet_size,protocol,connection_duration,bytes_sent,bytes_received,is_failed,has_dns_lookup,dst_domain
flow_000645,10.157.168.220,34.187.49.144,80,2024-01-15T01:30:41.661113+0000,5906,TCP,1.499,2228,3580,0.0,1,example.com
flow_000646,10.157.168.220,34.187.49.144,80,2024-01-15T01:30:44.943292+0000,10055,TCP,15.076,3933,6756,0.0,1,example.com
flow_000647,10.157.168.220,34.187.49.144,80,2024-01-15T01:30:49.967413+0000,14260,TCP,14.55,3035,11616,0.0,1,example.com
flow_000648,10.157.168.220,34.187.49.144,80,2024-01-15T01:30:56.612835+0000,12275,TCP,25.851,4144,7340,0.0,1,example.com
flow_001975,10.189.69.205,104.46.215.251,443,2024-01-15T01:31:02.619325+0000,533,TCP,4.249,200,312,0.0,0,
flow_001845,10.216.93.119,20.223.85.20,4444,2024-01-15T01:31:12.658832+0000,531,TCP,0.792,226,320,0.0,0,
flow_001976,10.189.69.205,104.46.215.251,443,2024-01-15T01:31:32.893645+0000,398,TCP,4.661,218,189,0.0,1,sneaky-update-service.com
flow_001977,10.189.69.205,104.46.215.251,443,2024-01-15T01:32:08.914251+0000,474,TCP,0.653,243,239,0.0,0,
flow_001846,10.216.93.119,20.223.85.20,4444,2024-01-15T01:32:12.539687+0000,521,TCP,4.665,315,220,0.0,1,evil-c2-framework.com
flow_001978,10.189.69.205,104.46.215.251,443,2024-01-15T01:32:40.156205+0000,451,TCP,4.456,204,265,0.0,0,
flow_000649,10.157.168.220,34.187.49.144,80,2024-01-15T01:32:41.298302+0000,11785,TCP,25.731,3748,7525,0.0,1,example.com
flow_000650,10.157.168.220,34.187.49.144,80,2024-01-15T01:32:44.549599+0000,12384,TCP,22.341,3257,9089,0.0,1,example.com
flow_003559,10.39.24.41,198.79.4.172,443,2024-01-15T01:32:59.878873+0000,348,TCP,0.727,237,133,0.0,0,
flow_001979,10.189.69.205,104.46.215.251,443,2024-01-15T01:33:09.539717+0000,478,TCP,0.978,125,355,0.0,0,
flow_001847,10.216.93.119,20.223.85.20,4444,2024-01-15T01:33:12.531453+0000,457,TCP,2.721,218,250,0.0,0,
flow_001980,10.189.69.205,104.46.215.251,443,2024-01-15T01:33:38.411623+0000,458,TCP,0.369,238,199,0.0,1,sneaky-update-service.com
flow_001981,10.189.69.205,104.46.215.251,443,2024-01-15T01:34:10.087877+0000,482,TCP,2.884,203,260,0.0,0,
flow_001848,10.216.93.119,20.223.85.20,4444,2024-01-15T01:34:11.457244+0000,487,TCP,4.994,242,237,0.0,0,
flow_000651,10.157.168.220,34.187.49.144,80,2024-01-15T01:34:31.013614+0000,2444,TCP,3.592,1014,1658,0.0,1,example.com
flow_001420,10.196.75.233,104.87.49.180,443,2024-01-15T01:34:36.967002+0000,403,TCP,4.371,194,221,0.0,1,evil-c2-framework.com
flow_001982,10.189.69.205,104.46.215.251,443,2024-01-15T01:34:40.705123+0000,423,TCP,3.703,109,313,0.0,1,sneaky-update-service.com
flow_001849,10.216.93.119,20.223.85.20,4444,2024-01-15T01:35:08.189615+0000,499,TCP,3.834,229,271,0.0,0,
flow_001983,10.189.69.205,104.46.215.251,443,2024-01-15T01:35:20.888704+0000,424,TCP,3.164,275,153,0.0,0,
flow_001421,10.196.75.233,104.87.49.180,443,2024-01-15T01:35:36.143195+0000,393,TCP,1.428,209,155,0.0,1,evil-c2-framework.com
flow_001984,10.189.69.205,104.46.215.251,443,2024-01-15T01:36:01.165017+0000,430,TCP,3.171,200,189,0.0,0,
flow_001850,10.216.93.119,20.223.85.20,4444,2024-01-15T01:36:08.686755+0000,477,TCP,1.658,217,255,1.0,0,
flow_000652,10.157.168.220,34.187.49.144,80,2024-01-15T01:36:18.062625+0000,13702,TCP,8.608,4745,8820,0.0,1,example.com
flow_001985,10.189.69.205,104.46.215.251,443,2024-01-15T01:36:35.817980+0000,546,TCP,2.07,110,436,1.0,0,
flow_001422,10.196.75.233,104.87.49.180,443,2024-01-15T01:36:38.660600+0000,387,TCP,4.656,146,226,0.0,0,
flow_001851,10.216.93.119,20.223.85.20,4444,2024-01-15T01:37:10.012975+0000,489,TCP,4.467,254,242,0.0,1,evil-c2-framework.com
flow_001986,10.189.69.205,104.46.215.251,443,2024-01-15T01:37:10.248174+0000,458,TCP,2.853,242,211,0.0,1,sneaky-update-service.com
flow_000653,10.157.168.220,34.187.49.144,80,2024-01-15T01:37:28.575166+0000,5946,TCP,11.843,1736,4277,0.0,1,example.com
flow_001423,10.196.75.233,104.87.49.180,443,2024-01-15T01:37:39.455214+0000,414,TCP,3.582,194,215,0.0,0,
flow_001987,10.189.69.205,104.46.215.251,443,2024-01-15T01:37:44.197396+0000,188190,TCP,48.058,162710,17465,,0,
flow_001988,10.189.69.205,104.46.215.251,443,2024-01-15T01:37:47.469285+0000,492,TCP,3.267,279,219,0.0,0,
flow_000654,10.157.168.220,34.187.49.144,80,2024-01-15T01:38:07.225608+0000,609,TCP,1.243,201,409,0.0,1,example.com
flow_001852,10.216.93.119,20.223.85.20,4444,2024-01-15T01:38:09.524916+0000,478,TCP,4.994,115,352,0.0,1,evil-c2-framework.com
flow_001989,10.189.69.205,104.46.215.251,443,2024-01-15T01:38:17.264311+0000,504,TCP,1.802,207,290,0.0,0,
flow_000655,10.157.168.220,34.187.49.144,80,2024-01-15T01:38:38.449652+0000,6140,TCP,10.039,1016,5044,0.0,1,example.com
flow_001424,10.196.75.233,104.87.49.180,443,2024-01-15T01:38:38.816619+0000,401,TCP,2.871,155,232,0.0,0,
flow_001990,10.189.69.205,104.46.215.251,443,2024-01-15T01:38:51.069527+0000,395,TCP,2.228,158,229,0.0,0,
flow_001853,10.216.93.119,20.223.85.20,4444,2024-01-15T01:39:11.304577+0000,461,TCP,3.291,172,251,0.0,1,evil-c2-framework.com
flow_001991,10.189.69.205,104.46.215.251,443,2024-01-15T01:39:23.011841+0000,495,TCP,3.801,227,285,0.0,0,
flow_001425,10.196.75.233,104.87.49.180,443,2024-01-15T01:39:39.199724+0000,387,TCP,0.847,125,264,0.0,1,evil-c2-framework.com
flow_001992,10.189.69.205,104.46.215.251,443,2024-01-15T01:39:52.487036+0000,447,TCP,3.845,162,269,0.0,0,
flow_001854,10.216.93.119,20.223.85.20,4444,2024-01-15T01:40:13.388298+0000,488,TCP,2.142,159,324,0.0,0,
flow_001993,10.189.69.205,104.46.215.251,443,2024-01-15T01:40:30.217037+0000,428,TCP,0.886,290,138,0.0,0,
flow_001426,10.196.75.233,104.87.49.180,443,2024-01-15T01:40:41.567791+0000,387,TCP,4.019,231,179,0.0,1,evil-c2-framework.com
flow_001994,10.189.69.205,104.46.215.251,443,2024-01-15T01:40:57.888512+0000,456,TCP,4.449,173,277,1.0,1,sneaky-update-service.com
flow_001855,10.216.93.119,20.223.85.20,4444,2024-01-15T01:41:13.828852+0000,485,TCP,2.503,237,258,0.0,0,
flow_001995,10.189.69.205,104.46.215.251,443,2024-01-15T01:41:33.331811+0000,513,TCP,1.92,246,287,0.0,0,
flow_001427,10.196.75.233,104.87.49.180,443,2024-01-15T01:41:42.255440+0000,418,TCP,4.603,240,180,0.0,0,
flow_001996,10.189.69.205,104.46.215.251,443,2024-01-15T01:42:02.647149+0000,493,TCP,3.997,263,250,0.0,0,
flow_001856,10.216.93.119,20.223.85.20,4444,2024-01-15T01:42:13.523461+0000,494,TCP,3.351,179,315,0.0,0,
flow_001997,10.189.69.205,104.46.215.251,443,2024-01-15T01:42:35.202119+0000,501,TCP,4.9,167,324,0.0,0,
flow_001428,10.196.75.233,104.87.49.180,443,2024-01-15T01:42:44.395901+0000,378,TCP,1.461,205,163,0.0,1,evil-c2-framework.com
flow_001998,10.189.69.205,104.46.215.251,443,2024-01-15T01:43:03.015119+0000,501,TCP,0.822,104,392,0.0,0,
flow_001857,10.216.93.119,20.223.85.20,4444,2024-01-15T01:43:12.407363+0000,495,TCP,4.935,206,298,0.0,1,evil-c2-framework.com
flow_001999,10.189.69.205,104.46.215.251,443,2024-01-15T01:43:34.613969+0000,480,TCP,4.732,177,275,0.0,0,
flow_001429,10.196.75.233,104.87.49.180,443,2024-01-15T01:43:44.069249+0000,425,TCP,1.287,221,200,0.0,1,evil-c2-framework.com
flow_002000,10.189.69.205,104.46.215.251,443,2024-01-15T01:44:03.029507+0000,406,TCP,2.59,154,239,0.0,0,
flow_001858,10.216.93.119,20.223.85.20,4444,2024-01-15T01:44:12.956389+0000,523,TCP,0.205,273,253,0.0,0,
flow_002001,10.189.69.205,104.46.215.251,443,2024-01-15T01:44:37.347155+0000,456,TCP,3.066,231,236,0.0,1,sneaky-update-service.com
flow_001430,10.196.75.233,104.87.49.180,443,2024-01-15T01:44:44.483223+0000,375,TCP,1.634,136,230,1.0,0,
flow_002002,10.189.69.205,104.46.215.251,443,2024-01-15T01:45:07.035287+0000,383,TCP,1.044,263,141,0.0,1,sneaky-update-service.com
flow_001859,10.216.93.119,20.223.85.20,4444,2024-01-15T01:45:10.481519+0000,502,TCP,4.603,195,289,0.0,0,
flow_001431,10.196.75.233,104.87.49.180,443,2024-01-15T01:45:45.812449+0000,390,TCP,4.208,165,219,0.0,1,evil-c2-framework.com
flow_002003,10.189.69.205,104.46.215.251,443,2024-01-15T01:45:46.328555+0000,423,TCP,3.979,154,293,0.0,1,sneaky-update-service.com
flow_001860,10.216.93.119,20.223.85.20,4444,2024-01-15T01:46:11.738201+0000,478,TCP,3.253,211,266,0.0,0,
flow_002004,10.189.69.205,104.46.215.251,443,2024-01-15T01:46:15.899159+0000,447,TCP,4.801,215,228,0.0,1,sneaky-update-service.com
flow_002005,10.189.69.205,104.46.215.251,443,2024-01-15T01:46:45.008174+0000,482,TCP,2.61,235,246,0.0,0,
flow_001432,10.196.75.233,104.87.49.180,443,2024-01-15T01:46:48.703546+0000,371,TCP,0.58,225,148,0.0,0,
flow_001861,10.216.93.119,20.223.85.20,4444,2024-01-15T01:47:08.628004+0000,476,TCP,2.433,258,221,0.0,1,evil-c2-framework.com
flow_002006,10.189.69.205,104.46.215.251,443,2024-01-15T01:47:13.076012+0000,504,TCP,1.089,218,303,0.0,0,
flow_002007,10.189.69.205,104.46.215.251,443,2024-01-15T01:47:44.844953+0000,495,TCP,0.766,283,218,0.0,0,
flow_001433,10.196.75.233,104.87.49.180,443,2024-01-15T01:47:49.603680+0000,412,TCP,3.738,159,241,0.0,0,
flow_001862,10.216.93.119,20.223.85.20,4444,2024-01-15T01:48:07.587018+0000,495,TCP,4.493,183,328,0.0,0,
flow_002008,10.189.69.205,104.46.215.251,443,2024-01-15T01:48:18.851892+0000,438,TCP,2.984,211,232,0.0,0,
flow_001434,10.196.75.233,104.87.49.180,443,2024-01-15T01:48:46.670763+0000,386,TCP,2.285,159,216,0.0,1,evil-c2-framework.com
flow_002009,10.189.69.205,104.46.215.251,443,2024-01-15T01:48:57.547045+0000,420,TCP,3.206,174,237,0.0,1,sneaky-update-service.com
flow_001863,10.216.93.119,20.223.85.20,4444,2024-01-15T01:49:09.435047+0000,513,TCP,1.452,128,370,0.0,1,evil-c2-framework.com
flow_002010,10.189.69.205,104.46.215.251,443,2024-01-15T01:49:32.826915+0000,482,TCP,1.385,236,241,0.0,1,sneaky-update-service.com
flow_000922,10.9.208.63,172.242.190.185,443,2024-01-15T01:49:39.291980+0000,11140,TCP,6.997,4741,6748,0.0,1,example.com
flow_000923,10.9.208.63,172.242.190.185,443,2024-01-15T01:49:43.805058+0000,14617,TCP,10.323,3206,11611,0.0,1,example.com
flow_001435,10.196.75.233,104.87.49.180,443,2024-01-15T01:49:47.203424+0000,391,TCP,4.233,129,266,0.0,0,
flow_001864,10.216.93.119,20.223.85.20,4444,2024-01-15T01:50:09.272614+0000,514,TCP,2.446,213,319,0.0,0,
flow_002011,10.189.69.205,104.46.215.251,443,2024-01-15T01:50:13.320217+0000,496,TCP,2.496,257,248,0.0,0,
flow_001436,10.196.75.233,104.87.49.180,443,2024-01-15T01:50:48.061631+0000,388,TCP,2.092,176,224,0.0,1,evil-c2-framework.com
flow_002012,10.189.69.205,104.46.215.251,443,2024-01-15T01:50:50.969189+0000,502,TCP,1.083,207,310,1.0,1,sneaky-update-service.com
flow_000924,10.9.208.63,172.242.190.185,443,2024-01-15T01:51:07.018193+0000,12027,TCP,21.335,4323,7129,0.0,1,example.com
flow_001865,10.216.93.119,20.223.85.20,4444,2024-01-15T01:51:11.135754+0000,486,TCP,4.74,216,240,0.0,1,evil-c2-framework.com
flow_002013,10.189.69.205,104.46.215.251,443,2024-01-15T01:51:29.555569+0000,430,TCP,4.771,196,231,0.0,1,sneaky-update-service.com
flow_000362,10.34.150.224,185.84.100.226,80,2024-01-15T01:51:37.229423+0000,5473,TCP,16.862,1423,3982,0.0,1,example.com
flow_001437,10.196.75.233,104.87.49.180,443,2024-01-15T01:51:47.648582+0000,409,TCP,3.686,154,242,0.0,0,
flow_000925,10.9.208.63,172.242.190.185,443,2024-01-15T01:51:54.012912+0000,3808,TCP,26.026,815,3109,0.0,1,example.com
flow_002014,10.189.69.205,104.46.215.251,443,2024-01-15T01:52:03.228324+0000,424,TCP,1.194,186,244,0.0,1,sneaky-update-service.com
flow_001866,10.216.93.119,20.223.85.20,4444,2024-01-15T01:52:10.552755+0000,514,TCP,3.365,287,217,0.0,0,
flow_002015,10.189.69.205,104.46.215.251,443,2024-01-15T01:52:33.859030+0000,411,TCP,1.153,257,141,0.0,1,sneaky-update-service.com
flow_001438,10.196.75.233,104.87.49.180,443,2024-01-15T01:52:47.274956+0000,381,TCP,4.237,148,238,1.0,0,
flow_000363,10.34.150.224,185.84.100.226,80,2024-01-15T01:52:54.854832+0000,4857,TCP,9.977,1551,3355,0.0,1,example.com
flow_000364,10.34.150.224,185.84.100.226,80,2024-01-15T01:53:03.696144+0000,2615,TCP,15.267,1023,1765,0.0,0,
flow_001867,10.216.93.119,20.223.85.20,4444,2024-01-15T01:53:10.637431+0000,517,TCP,0.943,303,227,0.0,1,evil-c2-framework.com
flow_002016,10.189.69.205,104.46.215.251,443,2024-01-15T01:53:11.558068+0000,475,TCP,4.672,157,321,0.0,0,
flow_000365,10.34.150.224,185.84.100.226,80,2024-01-15T01:53:12.626350+0000,13851,TCP,16.749,3450,10643,0.0,1,example.com
flow_000366,10.34.150.224,185.84.100.226,80,2024-01-15T01:53:15.732646+0000,10539,TCP,29.226,4526,5683,1.0,1,example.com
flow_000926,10.9.208.63,172.242.190.185,443,2024-01-15T01:53:32.386997+0000,9492,TCP,28.316,1963,7392,0.0,1,example.com
flow_000927,10.9.208.63,172.242.190.185,443,2024-01-15T01:53:39.360833+0000,2520,TCP,17.564,835,1584,0.0,1,example.com
flow_002017,10.189.69.205,104.46.215.251,443,2024-01-15T01:53:40.900949+0000,495,TCP,0.916,221,287,0.0,0,
flow_001439,10.196.75.233,104.87.49.180,443,2024-01-15T01:53:44.761193+0000,377,TCP,2.033,185,203,0.0,1,evil-c2-framework.com
flow_000928,10.9.208.63,172.242.190.185,443,2024-01-15T01:53:44.864160+0000,7395,TCP,19.158,3451,4284,0.0,0,
flow_001868,10.216.93.119,20.223.85.20,4444,2024-01-15T01:54:11.732842+0000,505,TCP,0.665,200,278,0.0,0,
flow_002018,10.189.69.205,104.46.215.251,443,2024-01-15T01:54:15.286653+0000,469,TCP,2.364,204,250,0.0,1,sneaky-update-service.com
flow_000367,10.34.150.224,185.84.100.226,80,2024-01-15T01:54:38.768800+0000,1218,TCP,25.049,360,832,0.0,1,example.com
flow_001440,10.196.75.233,104.87.49.180,443,2024-01-15T01:54:42.384109+0000,399,TCP,2.011,179,207,0.0,1,evil-c2-framework.com
flow_000368,10.34.150.224,185.84.100.226,80,2024-01-15T01:54:44.816605+0000,1692,TCP,19.799,476,1159,0.0,1,example.com
flow_002019,10.189.69.205,104.46.215.251,443,2024-01-15T01:54:47.208599+0000,453,TCP,1.291,210,252,1.0,1,sneaky-update-service.com
flow_001869,10.216.93.119,20.223.85.20,4444,2024-01-15T01:55:09.025926+0000,512,TCP,2.737,271,250,0.0,1,evil-c2-framework.com
flow_000929,10.9.208.63,172.242.190.185,443,2024-01-15T01:55:09.180374+0000,9811,TCP,12.865,2340,7095,0.0,1,example.com
flow_002020,10.189.69.205,104.46.215.251,443,2024-01-15T01:55:15.937524+0000,415,TCP,2.027,219,207,0.0,0,
flow_001441,10.196.75.233,104.87.49.180,443,2024-01-15T01:55:40.463489+0000,384,TCP,1.99,98,297,0.0,1,evil-c2-framework.com
flow_002021,10.189.69.205,104.46.215.251,443,2024-01-15T01:55:51.868733+0000,514,TCP,4.027,175,307,0.0,0,
flow_000930,10.9.208.63,172.242.190.185,443,2024-01-15T01:56:08.168462+0000,3490,TCP,22.382,1150,2393,0.0,1,example.com
flow_000931,10.9.208.63,172.242.190.185,443,2024-01-15T01:56:11.088804+0000,9580,TCP,17.176,2062,7467,0.0,1,example.com
flow_000932,10.9.208.63,172.242.190.185,443,2024-01-15T01:56:18.525155+0000,5277,TCP,1.574,1806,3561,0.0,1,example.com
flow_002022,10.189.69.205,104.46.215.251,443,2024-01-15T01:56:21.664649+0000,461,TCP,1.404,270,182,0.0,0,
flow_000369,10.34.150.224,185.84.100.226,80,2024-01-15T01:56:22.429209+0000,1048,TCP,25.523,293,763,0.0,1,example.com
flow_000933,10.9.208.63,172.242.190.185,443,2024-01-15T01:56:34.072869+0000,9629,TCP,3.324,2986,6476,0.0,1,example.com
flow_001442,10.196.75.233,104.87.49.180,443,2024-01-15T01:56:41.521260+0000,389,TCP,2.059,257,150,0.0,1,evil-c2-framework.com
flow_000934,10.9.208.63,172.242.190.185,443,2024-01-15T01:56:43.989764+0000,1049,TCP,9.65,225,898,0.0,1,example.com
flow_000370,10.34.150.224,185.84.100.226,80,2024-01-15T01:56:46.496975+0000,13201,TCP,27.736,3030,9394,0.0,1,example.com
flow_003560,10.39.24.41,198.79.4.172,443,2024-01-15T01:56:46.762739+0000,353,TCP,0.582,198,169,0.0,0,
flow_002023,10.189.69.205,104.46.215.251,443,2024-01-15T01:57:00.137889+0000,505,TCP,4.38,212,280,1.0,0,
flow_000935,10.9.208.63,172.242.190.185,443,2024-01-15T01:57:32.833580+0000,14241,TCP,29.392,7514,6924,0.0,1,example.com
flow_000371,10.34.150.224,185.84.100.226,80,2024-01-15T01:57:36.019463+0000,4970,TCP,0.312,1053,3687,0.0,1,example.com
flow_002024,10.189.69.205,104.46.215.251,443,2024-01-15T01:57:40.085929+0000,410,TCP,0.3,201,191,0.0,0,
flow_001443,10.196.75.233,104.87.49.180,443,2024-01-15T01:57:40.500986+0000,376,TCP,2.301,151,207,0.0,0,
flow_002025,10.189.69.205,104.46.215.251,443,2024-01-15T01:58:09.310037+0000,479,TCP,1.141,233,272,0.0,1,sneaky-update-service.com
flow_000372,10.34.150.224,185.84.100.226,80,2024-01-15T01:58:26.369898+0000,10250,TCP,22.721,1514,8685,0.0,1,example.com
flow_000936,10.9.208.63,172.242.190.185,443,2024-01-15T01:58:32.527044+0000,4233,TCP,8.431,812,3343,0.0,1,example.com
flow_000373,10.34.150.224,185.84.100.226,80,2024-01-15T01:58:36.296824+0000,11777,TCP,28.133,4282,7598,0.0,0,
flow_000374,10.34.150.224,185.84.100.226,80,2024-01-15T01:58:40.602419+0000,11319,TCP,23.811,1991,8774,0.0,1,example.com
flow_001444,10.196.75.233,104.87.49.180,443,2024-01-15T01:58:42.211019+0000,402,TCP,0.43,258,151,0.0,0,
flow_002026,10.189.69.205,104.46.215.251,443,2024-01-15T01:58:47.784783+0000,490,TCP,3.144,156,362,0.0,0,
flow_002027,10.189.69.205,104.46.215.251,443,2024-01-15T01:59:20.284753+0000,497,TCP,2.778,175,314,0.0,0,
flow_001445,10.196.75.233,104.87.49.180,443,2024-01-15T01:59:45.014269+0000,413,TCP,0.729,161,220,1.0,1,evil-c2-framework.com
flow_000937,10.9.208.63,172.242.190.185,443,2024-01-15T01:59:50.207919+0000,13360,TCP,2.103,2448,11218,0.0,1,example.com
flow_000375,10.34.150.224,185.84.100.226,80,2024-01-15T01:59:53.597358+0000,6260,TCP,16.625,1599,4884,0.0,1,example.com
flow_002028,10.189.69.205,104.46.215.251,443,2024-01-15T01:59:56.675532+0000,440,TCP,2.645,226,223,0.0,1,sneaky-update-service.com
flow_002029,10.189.69.205,104.46.215.251,443,2024-01-15T02:00:30.389215+0000,529,TCP,0.466,255,295,0.0,1,sneaky-update-service.com
flow_001446,10.196.75.233,104.87.49.180,443,2024-01-15T02:00:42.430281+0000,403,TCP,2.394,246,139,0.0,1,evil-c2-framework.com
flow_002030,10.189.69.205,104.46.215.251,443,2024-01-15T02:00:58.498022+0000,475,TCP,2.407,134,331,0.0,0,
flow_000938,10.9.208.63,172.242.190.185,443,2024-01-15T02:01:15.796641+0000,11687,TCP,20.842,4125,7431,0.0,1,example.com
flow_000376,10.34.150.224,185.84.100.226,80,2024-01-15T02:01:22.647564+0000,12607,TCP,16.933,3596,9516,0.0,1,example.com
flow_000939,10.9.208.63,172.242.190.185,443,2024-01-15T02:01:24.045365+0000,3996,TCP,1.055,1698,2245,0.0,1,example.com
flow_001447,10.196.75.233,104.87.49.180,443,2024-01-15T02:01:44.355949+0000,407,TCP,0.458,178,223,0.0,1,evil-c2-framework.com
flow_000940,10.9.208.63,172.242.190.185,443,2024-01-15T02:02:30.464483+0000,2415,TCP,10.819,616,1878,0.0,1,example.com
flow_000941,10.9.208.63,172.242.190.185,443,2024-01-15T02:02:36.287930+0000,6416,TCP,3.946,938,5433,0.0,0,
flow_000377,10.34.150.224,185.84.100.226,80,2024-01-15T02:02:39.415762+0000,236,TCP,25.693,58,173,0.0,1,example.com
flow_002112,10.17.161.69,20.5.246.30,443,2024-01-15T02:02:41.284097+0000,676,TCP,3.363,443,276,0.0,1,sneaky-update-service.com
flow_001448,10.196.75.233,104.87.49.180,443,2024-01-15T02:02:41.627612+0000,384,TCP,2.875,132,263,0.0,0,
flow_001449,10.196.75.233,104.87.49.180,443,2024-01-15T02:03:39.917946+0000,399,TCP,0.111,164,226,0.0,1,evil-c2-framework.com
flow_002113,10.17.161.69,20.5.246.30,443,2024-01-15T02:03:44.460003+0000,639,TCP,0.714,343,318,0.0,0,
flow_000942,10.9.208.63,172.242.190.185,443,2024-01-15T02:04:06.433732+0000,258,TCP,0.9,66,196,0.0,1,example.com
flow_001656,10.237.180.115,93.0.76.200,443,2024-01-15T02:04:32.636029+0000,269,TCP,3.149,98,177,0.0,1,evil-c2-framework.com
flow_002114,10.17.161.69,20.5.246.30,443,2024-01-15T02:04:32.952566+0000,598,TCP,4.26,341,238,0.0,1,sneaky-update-service.com
flow_001450,10.196.75.233,104.87.49.180,443,2024-01-15T02:04:40.415094+0000,396,TCP,1.292,221,188,1.0,1,evil-c2-framework.com
flow_002115,10.17.161.69,20.5.246.30,443,2024-01-15T02:05:27.011634+0000,723,TCP,1.616,443,279,1.0,1,sneaky-update-service.com
flow_001657,10.237.180.115,93.0.76.200,443,2024-01-15T02:05:32.443370+0000,286,TCP,2.834,129,162,0.0,1,evil-c2-framework.com
flow_000943,10.9.208.63,172.242.190.185,443,2024-01-15T02:05:37.868941+0000,11310,TCP,15.252,2353,8757,0.0,1,example.com
flow_001451,10.196.75.233,104.87.49.180,443,2024-01-15T02:05:42.621481+0000,385,TCP,2.195,210,193,0.0,1,evil-c2-framework.com
flow_000944,10.9.208.63,172.242.190.185,443,2024-01-15T02:05:44.116986+0000,5800,TCP,14.465,2191,3738,0.0,1,example.com
flow_000945,10.9.208.63,172.242.190.185,443,2024-01-15T02:06:00.009983+0000,9968,TCP,5.188,3433,6383,0.0,1,example.com
flow_002116,10.17.161.69,20.5.246.30,443,2024-01-15T02:06:30.011618+0000,608,TCP,3.836,333,279,0.0,0,
flow_001658,10.237.180.115,93.0.76.200,443,2024-01-15T02:06:32.643724+0000,261,TCP,0.678,155,103,0.0,1,evil-c2-framework.com
flow_001452,10.196.75.233,104.87.49.180,443,2024-01-15T02:06:42.733966+0000,420,TCP,4.157,249,170,0.0,1,evil-c2-framework.com
flow_000946,10.9.208.63,172.242.190.185,443,2024-01-15T02:07:12.274807+0000,10895,TCP,12.476,3680,7598,0.0,1,example.com
flow_000947,10.9.208.63,172.242.190.185,443,2024-01-15T02:07:17.415087+0000,3056,TCP,17.907,1188,1813,0.0,1,example.com
flow_002117,10.17.161.69,20.5.246.30,443,2024-01-15T02:07:29.381091+0000,743,TCP,4.56,295,468,0.0,0,
flow_001659,10.237.180.115,93.0.76.200,443,2024-01-15T02:07:31.395650+0000,290,TCP,3.688,111,172,0.0,0,
flow_001453,10.196.75.233,104.87.49.180,443,2024-01-15T02:07:41.920180+0000,385,TCP,0.957,192,190,0.0,0,
flow_002118,10.17.161.69,20.5.246.30,443,2024-01-15T02:08:23.655488+0000,698,TCP,0.404,307,362,1.0,0,
flow_001660,10.237.180.115,93.0.76.200,443,2024-01-15T02:08:31.277836+0000,289,TCP,0.159,127,156,0.0,0,
flow_001454,10.196.75.233,104.87.49.180,443,2024-01-15T02:08:39.732084+0000,372,TCP,3.751,142,219,0.0,0,
flow_000948,10.9.208.63,172.242.190.185,443,2024-01-15T02:09:15.788800+0000,8563,TCP,2.464,2679,5602,0.0,1,example.com
flow_002119,10.17.161.69,20.5.246.30,443,2024-01-15T02:09:18.144332+0000,532,TCP,0.407,186,333,1.0,0,
flow_001661,10.237.180.115,93.0.76.200,443,2024-01-15T02:09:28.848581+0000,280,TCP,2.96,175,115,0.0,1,evil-c2-framework.com
flow_001455,10.196.75.233,104.87.49.180,443,2024-01-15T02:09:37.763961+0000,384,TCP,0.416,165,216,0.0,1,evil-c2-framework.com
flow_001870,10.244.16.172,93.65.130.237,443,2024-01-15T02:10:06.547270+0000,408,TCP,0.862,211,198,0.0,1,evil-c2-framework.com
flow_002120,10.17.161.69,20.5.246.30,443,2024-01-15T02:10:23.627407+0000,645,TCP,0.925,243,418,0.0,0,
flow_001662,10.237.180.115,93.0.76.200,443,2024-01-15T02:10:29.689695+0000,286,TCP,4.479,158,128,0.0,0,
flow_001871,10.244.16.172,93.65.130.237,443,2024-01-15T02:11:06.324708+0000,410,TCP,0.631,135,272,0.0,0,
